payment_ref,invoice_no,vendor_id,vendor_category,business_unit,transaction_date,amount,is_duplicate,post_migration,treated_bu
PMT-000337,INV-94843,V1080,Office Supplies,BU_Central,2023-12-14,861.05,0,1,0
PMT-004216,INV-72620,V1087,Office Supplies,BU_South,2023-12-14,1395.87,0,1,1
PMT-009455,INV-21556,V1048,IT Services,BU_North,2023-12-14,43504.26,0,1,1
PMT-009624,INV-17162,V1046,Logistics,BU_South,2023-12-14,13006.56,0,1,1
PMT-004426,INV-53788,V1058,Facilities,BU_East,2023-12-14,9265.05,0,1,0
PMT-001447,INV-85493,V1087,IT Services,BU_West,2023-12-14,62834.21,0,1,0
PMT-010087,INV-15890,V1087,Office Supplies,BU_Central,2023-12-14,704.35,0,1,0
PMT-009898,INV-19378,V1003,Office Supplies,BU_South,2023-12-14,3230.87,0,1,1
PMT-011577,INV-86312,V1052,Facilities,BU_East,2023-12-14,5694.47,0,1,0
PMT-005600,INV-91382,V1000,IT Services,BU_Central,2023-12-14,41604.51,0,1,0
PMT-002623,INV-70752,V1068,Consulting,BU_East,2023-12-14,36711.31,0,1,0
PMT-008943,INV-94106,V1018,IT Services,BU_South,2023-12-14,19195.51,0,1,1
PMT-008933,INV-86543,V1008,Logistics,BU_East,2023-12-14,12091.02,0,1,0
PMT-002523,INV-99564,V1017,Consulting,BU_East,2023-12-14,32298.84,0,1,0
PMT-002505,INV-79062,V1057,Consulting,BU_Central,2023-12-14,11545.43,0,1,0
PMT-DUP-000284,INV-20063,V1003,IT Services,BU_South,2023-12-14,32839.47,1,1,1
PMT-008038,INV-66810,V1073,Consulting,BU_South,2023-12-14,44168.89,0,1,1
PMT-014431,INV-42653,V1019,IT Services,BU_West,2023-12-14,26260.12,0,1,0
PMT-002131,INV-99056,V1054,IT Services,BU_South,2023-12-14,13635.96,0,1,1
PMT-002113,INV-87434,V1077,Logistics,BU_South,2023-12-14,9163.82,0,1,1
PMT-013519,INV-33596,V1092,Facilities,BU_East,2023-12-14,4872.64,0,1,0
PMT-002026,INV-51676,V1081,IT Services,BU_South,2023-12-14,75082.48,0,1,1
PMT-005181,INV-17936,V1009,IT Services,BU_West,2023-12-14,71009.85,0,1,0
PMT-011106,INV-72239,V1012,Facilities,BU_South,2023-12-14,5226.34,0,1,1
PMT-011266,INV-17595,V1051,IT Services,BU_South,2023-12-14,18362.65,0,1,1
PMT-013625,INV-90205,V1013,IT Services,BU_West,2023-12-14,36795.73,0,1,0
PMT-008312,INV-24684,V1069,IT Services,BU_South,2023-12-14,36733.86,0,1,1
PMT-014585,INV-54776,V1034,Logistics,BU_North,2023-12-14,5534.18,0,1,1
PMT-000994,INV-68373,V1059,Consulting,BU_East,2023-12-14,37213.15,0,1,0
PMT-007892,INV-98595,V1059,Office Supplies,BU_Central,2023-12-14,1637.76,0,1,0
PMT-011558,INV-54016,V1047,Facilities,BU_North,2023-12-14,9554.36,0,1,1
PMT-001529,INV-62642,V1003,Office Supplies,BU_Central,2023-12-14,3216.37,0,1,0
PMT-005575,INV-46411,V1069,Consulting,BU_West,2023-12-14,43533.0,0,1,0
PMT-007299,INV-67670,V1066,Logistics,BU_East,2023-12-15,14103.64,0,1,0
PMT-013432,INV-65269,V1007,IT Services,BU_Central,2023-12-15,22962.26,1,1,0
PMT-009150,INV-18003,V1012,IT Services,BU_North,2023-12-15,16083.81,0,1,1
PMT-014889,INV-18826,V1062,IT Services,BU_North,2023-12-15,29809.09,0,1,1
PMT-009837,INV-21149,V1019,Office Supplies,BU_North,2023-12-15,3488.98,0,1,1
PMT-008698,INV-66416,V1032,IT Services,BU_South,2023-12-15,35601.06,0,1,1
PMT-001716,INV-23902,V1075,IT Services,BU_North,2023-12-15,48571.28,0,1,1
PMT-006837,INV-32388,V1035,IT Services,BU_Central,2023-12-15,11748.92,0,1,0
PMT-009676,INV-23344,V1025,IT Services,BU_Central,2023-12-15,7290.65,0,1,0
PMT-DUP-000236,INV-12813,V1010,Consulting,BU_North,2023-12-15,25299.3,1,1,1
PMT-002495,INV-75948,V1067,Consulting,BU_East,2023-12-15,37368.78,0,1,0
PMT-007792,INV-87560,V1061,Consulting,BU_West,2023-12-15,12700.18,0,1,0
PMT-011840,INV-98571,V1098,Facilities,BU_West,2023-12-15,8830.42,0,1,0
PMT-010730,INV-47331,V1006,Office Supplies,BU_East,2023-12-15,3481.7,0,1,0
PMT-000414,INV-82260,V1099,IT Services,BU_Central,2023-12-15,30975.95,0,1,0
PMT-012634,INV-47649,V1038,IT Services,BU_East,2023-12-15,47555.12,0,1,0
PMT-009976,INV-74352,V1035,IT Services,BU_Central,2023-12-15,44144.75,0,1,0
PMT-005987,INV-72629,V1080,Office Supplies,BU_West,2023-12-15,2242.2,0,1,0
PMT-000463,INV-42311,V1024,Logistics,BU_East,2023-12-15,6952.99,0,1,0
PMT-001795,INV-51116,V1092,Consulting,BU_Central,2023-12-15,8922.1,0,1,0
PMT-006028,INV-68288,V1024,Consulting,BU_South,2023-12-15,38227.75,0,1,1
PMT-010679,INV-67646,V1024,Facilities,BU_Central,2023-12-15,7577.84,0,1,0
PMT-008449,INV-79348,V1013,IT Services,BU_South,2023-12-15,10158.55,0,1,1
PMT-013607,INV-55185,V1033,Office Supplies,BU_South,2023-12-15,2588.88,0,1,1
PMT-012941,INV-68828,V1047,Office Supplies,BU_South,2023-12-15,3242.14,0,1,1
PMT-001502,INV-58865,V1008,IT Services,BU_West,2023-12-15,23785.09,0,1,0
PMT-010178,INV-73746,V1020,Office Supplies,BU_Central,2023-12-15,4684.84,0,1,0
PMT-003987,INV-10996,V1028,Consulting,BU_East,2023-12-15,10596.97,0,1,0
PMT-001878,INV-91951,V1078,IT Services,BU_East,2023-12-15,25372.49,0,1,0
PMT-013453,INV-31411,V1018,Logistics,BU_North,2023-12-15,5640.13,0,1,1
PMT-003207,INV-47316,V1036,IT Services,BU_West,2023-12-15,69242.9,0,1,0
PMT-003422,INV-25591,V1057,Office Supplies,BU_North,2023-12-15,1045.2,0,1,1
PMT-003979,INV-54287,V1097,IT Services,BU_East,2023-12-15,55201.13,0,1,0
PMT-010853,INV-92601,V1079,Consulting,BU_North,2023-12-15,39411.94,0,1,1
PMT-005521,INV-99049,V1029,Office Supplies,BU_North,2023-12-15,3084.93,0,1,1
PMT-013032,INV-75720,V1046,Office Supplies,BU_North,2023-12-15,3418.24,0,1,1
PMT-005462,INV-31013,V1050,Logistics,BU_South,2023-12-15,5547.54,1,1,1
PMT-005380,INV-33415,V1010,Consulting,BU_West,2023-12-15,18937.12,0,1,0
PMT-003077,INV-39656,V1079,Logistics,BU_South,2023-12-15,1704.52,0,1,1
PMT-010606,INV-66067,V1030,IT Services,BU_East,2023-12-15,35621.26,0,1,0
PMT-009436,INV-42858,V1027,Logistics,BU_West,2023-12-15,1322.89,0,1,0
PMT-000695,INV-41278,V1055,IT Services,BU_North,2023-12-15,77736.58,0,1,1
PMT-011267,INV-86864,V1053,Facilities,BU_Central,2023-12-16,9458.53,0,1,0
PMT-007125,INV-98527,V1061,Office Supplies,BU_North,2023-12-16,2414.1,0,1,1
PMT-008031,INV-99125,V1085,Consulting,BU_South,2023-12-16,20043.0,0,1,1
PMT-DUP-000024,INV-59998,V1037,Logistics,BU_North,2023-12-16,1704.89,1,1,1
PMT-002231,INV-53412,V1016,Consulting,BU_Central,2023-12-16,21928.76,0,1,0
PMT-004387,INV-97406,V1010,Facilities,BU_South,2023-12-16,5917.37,0,1,1
PMT-000600,INV-70505,V1093,Office Supplies,BU_Central,2023-12-16,3873.43,0,1,0
PMT-009925,INV-81072,V1085,Office Supplies,BU_East,2023-12-16,544.46,0,1,0
PMT-001884,INV-87091,V1008,Logistics,BU_Central,2023-12-16,9345.15,0,1,0
PMT-DUP-000040,INV-68845,V1045,Consulting,BU_South,2023-12-16,25763.34,1,1,1
PMT-010389,INV-89278,V1012,Office Supplies,BU_Central,2023-12-16,2148.57,0,1,0
PMT-009070,INV-42362,V1017,Consulting,BU_South,2023-12-16,13701.84,0,1,1
PMT-005213,INV-86139,V1051,IT Services,BU_North,2023-12-16,63570.86,0,1,1
PMT-005115,INV-25518,V1079,Office Supplies,BU_East,2023-12-16,1371.83,0,1,0
PMT-001168,INV-90352,V1019,Consulting,BU_West,2023-12-16,8380.92,0,1,0
PMT-007451,INV-32089,V1011,IT Services,BU_South,2023-12-16,15291.29,1,1,1
PMT-014009,INV-82950,V1011,IT Services,BU_East,2023-12-16,39137.24,0,1,0
PMT-006001,INV-19381,V1072,IT Services,BU_West,2023-12-16,54072.97,0,1,0
PMT-006352,INV-35489,V1028,Office Supplies,BU_South,2023-12-16,3895.35,0,1,1
PMT-DUP-000374,INV-70210,V1004,IT Services,BU_South,2023-12-16,27353.92,1,1,1
PMT-008291,INV-20600,V1086,Logistics,BU_Central,2023-12-16,10780.38,0,1,0
PMT-012080,INV-43432,V1023,IT Services,BU_East,2023-12-16,75139.33,0,1,0
PMT-007561,INV-54281,V1083,IT Services,BU_Central,2023-12-16,47678.49,1,1,0
PMT-001077,INV-40783,V1025,Logistics,BU_South,2023-12-16,10968.2,0,1,1
PMT-008124,INV-53821,V1067,IT Services,BU_East,2023-12-16,34258.49,0,1,0
PMT-008502,INV-23899,V1018,Facilities,BU_East,2023-12-16,8979.49,0,1,0
PMT-010834,INV-66644,V1071,Logistics,BU_North,2023-12-16,14190.75,0,1,1
PMT-008690,INV-79386,V1002,Facilities,BU_East,2023-12-16,9684.34,0,1,0
PMT-004261,INV-69080,V1010,Consulting,BU_Central,2023-12-16,24259.2,0,1,0
PMT-010954,INV-73530,V1005,Consulting,BU_East,2023-12-16,18033.09,0,1,0
PMT-001430,INV-94813,V1080,IT Services,BU_East,2023-12-16,7701.41,0,1,0
PMT-004219,INV-80492,V1076,IT Services,BU_North,2023-12-16,38757.15,1,1,1
PMT-002441,INV-35971,V1040,IT Services,BU_West,2023-12-16,20306.57,0,1,0
PMT-009580,INV-77618,V1054,IT Services,BU_Central,2023-12-16,14680.52,0,1,0
PMT-DUP-000138,INV-31013,V1050,Logistics,BU_South,2023-12-16,5547.54,1,1,1
PMT-008988,INV-20598,V1052,Consulting,BU_South,2023-12-16,28337.24,0,1,1
PMT-006741,INV-58989,V1008,Office Supplies,BU_North,2023-12-16,3626.02,1,1,1
PMT-007972,INV-13375,V1020,IT Services,BU_West,2023-12-16,49200.38,0,1,0
PMT-013244,INV-91286,V1062,IT Services,BU_Central,2023-12-16,76815.63,0,1,0
PMT-010577,INV-34334,V1031,Office Supplies,BU_East,2023-12-16,3588.29,0,1,0
PMT-003230,INV-93453,V1044,Logistics,BU_West,2023-12-16,1575.15,0,1,0
PMT-014292,INV-49317,V1041,Office Supplies,BU_West,2023-12-16,4500.82,0,1,0
PMT-010524,INV-22127,V1005,Logistics,BU_West,2023-12-16,6410.39,0,1,0
PMT-001401,INV-93548,V1068,Office Supplies,BU_North,2023-12-16,4066.68,0,1,1
PMT-008906,INV-64460,V1030,Office Supplies,BU_North,2023-12-17,4456.62,0,1,1
PMT-002511,INV-78575,V1019,Logistics,BU_South,2023-12-17,10336.98,0,1,1
PMT-006944,INV-15996,V1076,Facilities,BU_East,2023-12-17,6963.47,1,1,0
PMT-014190,INV-13780,V1098,Logistics,BU_Central,2023-12-17,9043.14,0,1,0
PMT-001464,INV-97836,V1020,Logistics,BU_West,2023-12-17,12293.71,0,1,0
PMT-013016,INV-60237,V1026,IT Services,BU_Central,2023-12-17,50908.21,0,1,0
PMT-013013,INV-77590,V1075,Consulting,BU_Central,2023-12-17,10368.72,0,1,0
PMT-006287,INV-60690,V1086,Consulting,BU_North,2023-12-17,8157.02,0,1,1
PMT-007758,INV-84907,V1044,Logistics,BU_Central,2023-12-17,7512.43,0,1,0
PMT-006231,INV-14096,V1089,Consulting,BU_South,2023-12-17,11094.26,0,1,1
PMT-003010,INV-69151,V1059,Consulting,BU_West,2023-12-17,28673.64,0,1,0
PMT-002528,INV-71151,V1054,Logistics,BU_East,2023-12-17,7107.44,0,1,0
PMT-008339,INV-56837,V1076,Consulting,BU_South,2023-12-17,32053.16,0,1,1
PMT-012827,INV-58187,V1070,Consulting,BU_North,2023-12-17,7377.6,0,1,1
PMT-002841,INV-10648,V1047,Consulting,BU_Central,2023-12-17,14063.01,0,1,0
PMT-DUP-000120,INV-80492,V1076,IT Services,BU_North,2023-12-17,38757.15,1,1,1
PMT-008478,INV-89500,V1047,Consulting,BU_West,2023-12-17,48976.51,0,1,0
PMT-013548,INV-41005,V1037,Office Supplies,BU_West,2023-12-17,1042.64,0,1,0
PMT-001727,INV-22597,V1085,Office Supplies,BU_Central,2023-12-17,3548.89,0,1,0
PMT-000380,INV-92802,V1061,Facilities,BU_West,2023-12-17,9023.81,0,1,0
PMT-002361,INV-33082,V1081,IT Services,BU_West,2023-12-17,30876.26,0,1,0
PMT-009793,INV-66129,V1068,Logistics,BU_North,2023-12-17,2210.78,0,1,1
PMT-009001,INV-32679,V1091,Logistics,BU_West,2023-12-17,10039.67,0,1,0
PMT-013085,INV-73030,V1028,Consulting,BU_Central,2023-12-17,23510.48,0,1,0
PMT-009917,INV-96678,V1061,Logistics,BU_East,2023-12-17,8613.06,0,1,0
PMT-007301,INV-58105,V1013,Logistics,BU_West,2023-12-17,3182.97,0,1,0
PMT-013975,INV-70034,V1002,Facilities,BU_East,2023-12-17,5371.15,0,1,0
PMT-013282,INV-65702,V1096,Office Supplies,BU_South,2023-12-17,3311.31,0,1,1
PMT-012328,INV-71488,V1074,IT Services,BU_Central,2023-12-17,47270.37,0,1,0
PMT-013474,INV-37625,V1065,Consulting,BU_Central,2023-12-17,32286.2,0,1,0
PMT-000226,INV-21846,V1095,Facilities,BU_East,2023-12-17,7949.75,0,1,0
PMT-003648,INV-42190,V1082,Office Supplies,BU_West,2023-12-17,1223.21,0,1,0
PMT-013011,INV-15620,V1087,Consulting,BU_East,2023-12-17,32507.27,0,1,0
PMT-DUP-000326,INV-65269,V1007,IT Services,BU_Central,2023-12-17,22962.26,1,1,0
PMT-002919,INV-33183,V1030,IT Services,BU_Central,2023-12-17,71494.66,0,1,0
PMT-007209,INV-46320,V1039,Consulting,BU_East,2023-12-17,37503.03,0,1,0
PMT-003186,INV-34651,V1005,Logistics,BU_North,2023-12-17,10296.17,0,1,1
PMT-012855,INV-64232,V1034,Logistics,BU_West,2023-12-17,6843.82,0,1,0
PMT-003222,INV-12288,V1068,IT Services,BU_North,2023-12-17,59212.94,1,1,1
PMT-012545,INV-65778,V1063,IT Services,BU_West,2023-12-17,51489.67,0,1,0
PMT-004467,INV-21751,V1076,Consulting,BU_North,2023-12-17,11052.25,0,1,1
PMT-005605,INV-53325,V1035,IT Services,BU_Central,2023-12-17,6860.7,0,1,0
PMT-004565,INV-10827,V1030,IT Services,BU_West,2023-12-17,58235.35,0,1,0
PMT-010397,INV-31389,V1035,Consulting,BU_South,2023-12-17,31943.49,0,1,1
PMT-011639,INV-32068,V1058,Facilities,BU_North,2023-12-17,2527.83,0,1,1
PMT-011072,INV-71646,V1034,Logistics,BU_West,2023-12-17,3228.24,0,1,0
PMT-005671,INV-41168,V1019,IT Services,BU_West,2023-12-17,34890.78,0,1,0
PMT-005185,INV-86454,V1037,Facilities,BU_North,2023-12-17,6334.25,0,1,1
PMT-004105,INV-47415,V1090,IT Services,BU_North,2023-12-17,27906.01,1,1,1
PMT-004703,INV-51054,V1098,Office Supplies,BU_East,2023-12-17,1252.1,0,1,0
PMT-005586,INV-31410,V1089,IT Services,BU_West,2023-12-17,68249.93,0,1,0
PMT-000943,INV-11699,V1006,Facilities,BU_East,2023-12-17,2272.66,0,1,0
PMT-005150,INV-69096,V1018,IT Services,BU_Central,2023-12-17,8411.49,0,1,0
PMT-011221,INV-58558,V1044,Office Supplies,BU_South,2023-12-17,3213.74,0,1,1
PMT-DUP-000152,INV-15996,V1076,Facilities,BU_East,2023-12-18,6963.47,1,1,0
PMT-012994,INV-40000,V1023,Office Supplies,BU_South,2023-12-18,1833.14,0,1,1
PMT-007495,INV-27947,V1091,IT Services,BU_Central,2023-12-18,55081.7,0,1,0
PMT-008991,INV-86374,V1086,Consulting,BU_West,2023-12-18,24710.21,0,1,0
PMT-002843,INV-97613,V1060,Consulting,BU_West,2023-12-18,9779.28,0,1,0
PMT-014152,INV-14086,V1012,Logistics,BU_West,2023-12-18,5656.15,0,1,0
PMT-008941,INV-99765,V1015,Consulting,BU_East,2023-12-18,16687.78,0,1,0
PMT-003753,INV-30849,V1008,IT Services,BU_West,2023-12-18,46761.38,0,1,0
PMT-DUP-000204,INV-54281,V1083,IT Services,BU_Central,2023-12-18,47678.49,1,1,0
PMT-009964,INV-71623,V1093,IT Services,BU_West,2023-12-18,76461.5,0,1,0
PMT-005348,INV-98417,V1011,Facilities,BU_South,2023-12-18,8921.23,0,1,1
PMT-000780,INV-14379,V1009,IT Services,BU_South,2023-12-18,67989.6,0,1,1
PMT-008352,INV-96156,V1074,Logistics,BU_North,2023-12-18,3082.38,0,1,1
PMT-005642,INV-10484,V1025,Consulting,BU_Central,2023-12-18,48392.2,1,1,0
PMT-013848,INV-42592,V1059,IT Services,BU_West,2023-12-18,28285.87,0,1,0
PMT-012837,INV-20054,V1069,Facilities,BU_West,2023-12-18,7113.97,0,1,0
PMT-007288,INV-59500,V1096,Consulting,BU_North,2023-12-18,19078.47,0,1,1
PMT-004487,INV-63420,V1079,Office Supplies,BU_Central,2023-12-18,1737.41,0,1,0
PMT-009353,INV-64993,V1015,Logistics,BU_East,2023-12-18,1631.53,0,1,0
PMT-013998,INV-39921,V1043,Consulting,BU_North,2023-12-18,43304.37,0,1,1
PMT-007087,INV-26758,V1061,Consulting,BU_Central,2023-12-18,34628.67,0,1,0
PMT-001323,INV-71194,V1042,Consulting,BU_Central,2023-12-18,5264.74,0,1,0
PMT-009552,INV-96738,V1046,IT Services,BU_East,2023-12-18,49779.65,0,1,0
PMT-009555,INV-90236,V1056,Office Supplies,BU_North,2023-12-18,4916.98,0,1,1
PMT-009671,INV-65403,V1083,IT Services,BU_East,2023-12-18,68446.95,0,1,0
PMT-003522,INV-18479,V1089,IT Services,BU_Central,2023-12-18,53453.52,0,1,0
PMT-009704,INV-35910,V1035,Office Supplies,BU_West,2023-12-18,1160.57,0,1,0
PMT-012489,INV-40041,V1076,Logistics,BU_West,2023-12-18,1913.66,0,1,0
PMT-003604,INV-15299,V1011,Consulting,BU_East,2023-12-18,14880.0,0,1,0
PMT-007937,INV-71255,V1023,IT Services,BU_South,2023-12-18,53855.03,0,1,1
PMT-007559,INV-11672,V1056,Office Supplies,BU_North,2023-12-18,3517.61,0,1,1
PMT-014236,INV-61268,V1078,IT Services,BU_Central,2023-12-18,43138.93,0,1,0
PMT-010247,INV-35226,V1040,Office Supplies,BU_East,2023-12-18,808.26,0,1,0
PMT-DUP-000366,INV-32089,V1011,IT Services,BU_South,2023-12-18,15291.29,1,1,1
PMT-008223,INV-53820,V1038,IT Services,BU_South,2023-12-18,11989.16,0,1,1
PMT-008549,INV-31106,V1081,IT Services,BU_Central,2023-12-18,61031.47,0,1,0
PMT-000931,INV-95208,V1016,Facilities,BU_East,2023-12-18,7943.32,0,1,0
PMT-008718,INV-10638,V1037,Consulting,BU_South,2023-12-18,6834.81,0,1,1
PMT-010172,INV-61927,V1067,IT Services,BU_West,2023-12-18,38104.93,0,1,0
PMT-000844,INV-98063,V1060,Logistics,BU_Central,2023-12-18,13918.6,0,1,0
PMT-000495,INV-50760,V1090,Facilities,BU_Central,2023-12-18,3066.9,0,1,0
PMT-000076,INV-16658,V1032,Logistics,BU_East,2023-12-18,13715.72,0,1,0
PMT-006257,INV-73413,V1074,Consulting,BU_South,2023-12-18,10411.37,0,1,1
PMT-002267,INV-19443,V1018,IT Services,BU_Central,2023-12-18,23514.28,0,1,0
PMT-002286,INV-55663,V1036,Logistics,BU_East,2023-12-18,8000.82,0,1,0
PMT-014098,INV-59354,V1007,IT Services,BU_West,2023-12-18,43943.5,0,1,0
PMT-002414,INV-93040,V1040,IT Services,BU_West,2023-12-18,56843.5,0,1,0
PMT-010122,INV-16544,V1080,IT Services,BU_North,2023-12-18,75330.31,0,1,1
PMT-008685,INV-76293,V1056,Office Supplies,BU_Central,2023-12-18,3429.73,0,1,0
PMT-000648,INV-92938,V1078,Consulting,BU_East,2023-12-19,40627.57,0,1,0
PMT-012164,INV-43379,V1025,Office Supplies,BU_West,2023-12-19,3661.59,0,1,0
PMT-011036,INV-79816,V1036,Consulting,BU_West,2023-12-19,17284.41,0,1,0
PMT-002118,INV-85231,V1090,IT Services,BU_North,2023-12-19,6570.06,0,1,1
PMT-010451,INV-94562,V1097,Consulting,BU_East,2023-12-19,42032.42,0,1,0
PMT-006305,INV-28529,V1096,Logistics,BU_Central,2023-12-19,13127.27,0,1,0
PMT-009588,INV-75823,V1094,Consulting,BU_Central,2023-12-19,11670.93,0,1,0
PMT-003611,INV-97164,V1043,Office Supplies,BU_East,2023-12-19,4757.34,0,1,0
PMT-008142,INV-19068,V1097,IT Services,BU_Central,2023-12-19,65608.28,0,1,0
PMT-011399,INV-81973,V1030,Consulting,BU_West,2023-12-19,24238.48,1,1,0
PMT-008806,INV-37758,V1053,IT Services,BU_East,2023-12-19,8399.85,0,1,0
PMT-012384,INV-31352,V1055,Consulting,BU_West,2023-12-19,11582.14,0,1,0
PMT-001127,INV-49270,V1061,Facilities,BU_West,2023-12-19,6956.64,0,1,0
PMT-008393,INV-76860,V1012,Consulting,BU_West,2023-12-19,26232.77,0,1,0
PMT-007864,INV-33234,V1063,IT Services,BU_West,2023-12-19,40949.4,0,1,0
PMT-013578,INV-52228,V1092,Facilities,BU_South,2023-12-19,4440.56,0,1,1
PMT-012641,INV-32659,V1043,Facilities,BU_South,2023-12-19,5883.64,0,1,1
PMT-009467,INV-92706,V1085,Consulting,BU_West,2023-12-19,26479.43,0,1,0
PMT-001087,INV-59732,V1026,Office Supplies,BU_North,2023-12-19,1286.97,0,1,1
PMT-010089,INV-61259,V1098,Logistics,BU_West,2023-12-19,13189.3,0,1,0
PMT-010723,INV-99981,V1008,IT Services,BU_East,2023-12-19,42228.11,0,1,0
PMT-012579,INV-22631,V1002,Consulting,BU_East,2023-12-19,37082.48,0,1,0
PMT-007439,INV-92777,V1090,Office Supplies,BU_West,2023-12-19,602.09,0,1,0
PMT-000018,INV-17331,V1041,IT Services,BU_Central,2023-12-19,77422.4,0,1,0
PMT-013154,INV-37047,V1025,Consulting,BU_Central,2023-12-19,15956.82,0,1,0
PMT-006356,INV-72419,V1031,Consulting,BU_Central,2023-12-19,10437.25,0,1,0
PMT-014924,INV-77699,V1098,Facilities,BU_North,2023-12-19,5359.37,1,1,1
PMT-000453,INV-95929,V1033,Logistics,BU_North,2023-12-19,6899.94,0,1,1
PMT-002730,INV-26206,V1095,Office Supplies,BU_South,2023-12-19,4894.05,0,1,1
PMT-012535,INV-83376,V1013,Logistics,BU_East,2023-12-19,12981.75,0,1,0
PMT-004687,INV-90503,V1095,IT Services,BU_Central,2023-12-19,8754.84,0,1,0
PMT-006123,INV-97041,V1050,Office Supplies,BU_South,2023-12-19,907.63,0,1,1
PMT-001250,INV-71441,V1077,Office Supplies,BU_West,2023-12-19,4913.33,0,1,0
PMT-005501,INV-58631,V1058,Consulting,BU_South,2023-12-19,28052.44,0,1,1
PMT-009785,INV-18471,V1018,IT Services,BU_West,2023-12-19,11206.06,0,1,0
PMT-001818,INV-31344,V1053,Consulting,BU_West,2023-12-19,7407.5,0,1,0
PMT-006383,INV-40085,V1092,Logistics,BU_Central,2023-12-19,11663.45,0,1,0
PMT-010757,INV-83377,V1002,Consulting,BU_North,2023-12-19,11032.48,0,1,1
PMT-000573,INV-17038,V1044,Logistics,BU_North,2023-12-19,4738.4,0,1,1
PMT-007744,INV-12642,V1013,Consulting,BU_Central,2023-12-19,43116.86,0,1,0
PMT-006642,INV-89169,V1039,IT Services,BU_East,2023-12-19,51584.4,0,1,0
PMT-014070,INV-42734,V1027,Consulting,BU_North,2023-12-19,7960.81,1,1,1
PMT-003324,INV-18273,V1060,IT Services,BU_South,2023-12-19,72394.77,0,1,1
PMT-010021,INV-65356,V1023,Logistics,BU_South,2023-12-19,3825.47,0,1,1
PMT-DUP-000382,INV-47415,V1090,IT Services,BU_North,2023-12-20,27906.01,1,1,1
PMT-011706,INV-23357,V1018,IT Services,BU_West,2023-12-20,16020.35,0,1,0
PMT-005847,INV-19326,V1007,Office Supplies,BU_East,2023-12-20,3974.69,0,1,0
PMT-008764,INV-11426,V1016,Facilities,BU_Central,2023-12-20,7444.55,0,1,0
PMT-011160,INV-30473,V1064,IT Services,BU_East,2023-12-20,53934.36,0,1,0
PMT-014959,INV-33409,V1050,Office Supplies,BU_West,2023-12-20,3963.8,0,1,0
PMT-003260,INV-29221,V1084,Facilities,BU_South,2023-12-20,9823.0,0,1,1
PMT-003398,INV-15783,V1083,Consulting,BU_West,2023-12-20,24967.2,0,1,0
PMT-014050,INV-61215,V1026,Consulting,BU_West,2023-12-20,30063.23,0,1,0
PMT-001626,INV-97475,V1064,IT Services,BU_South,2023-12-20,44937.8,1,1,1
PMT-007147,INV-11407,V1053,Office Supplies,BU_North,2023-12-20,1477.61,0,1,1
PMT-014574,INV-50849,V1039,Facilities,BU_East,2023-12-20,2212.09,0,1,0
PMT-014398,INV-65369,V1010,IT Services,BU_North,2023-12-20,53378.15,0,1,1
PMT-013075,INV-21536,V1035,IT Services,BU_East,2023-12-20,29181.66,0,1,0
PMT-013316,INV-52470,V1076,Consulting,BU_East,2023-12-20,16688.71,0,1,0
PMT-000166,INV-73464,V1094,IT Services,BU_South,2023-12-20,31697.95,0,1,1
PMT-008916,INV-36971,V1010,IT Services,BU_South,2023-12-20,22549.74,0,1,1
PMT-001572,INV-73472,V1099,Office Supplies,BU_North,2023-12-20,3130.02,0,1,1
PMT-013925,INV-53652,V1037,IT Services,BU_North,2023-12-20,58241.11,0,1,1
PMT-001749,INV-26395,V1011,Consulting,BU_West,2023-12-20,43560.85,0,1,0
PMT-007479,INV-91052,V1011,Facilities,BU_Central,2023-12-20,8979.19,0,1,0
PMT-009151,INV-59197,V1030,IT Services,BU_North,2023-12-20,52710.24,0,1,1
PMT-DUP-000212,INV-81973,V1030,Consulting,BU_West,2023-12-20,24238.48,1,1,0
PMT-009201,INV-19400,V1088,Logistics,BU_South,2023-12-20,12171.25,0,1,1
PMT-012886,INV-11316,V1024,Consulting,BU_Central,2023-12-20,12606.78,0,1,0
PMT-002954,INV-69777,V1091,IT Services,BU_South,2023-12-20,38515.56,0,1,1
PMT-011313,INV-68184,V1088,Facilities,BU_South,2023-12-20,1437.42,0,1,1
PMT-DUP-000082,INV-42734,V1027,Consulting,BU_North,2023-12-20,7960.81,1,1,1
PMT-011644,INV-69010,V1067,Consulting,BU_West,2023-12-20,8794.93,0,1,0
PMT-007293,INV-85658,V1060,IT Services,BU_West,2023-12-20,63450.22,0,1,0
PMT-013540,INV-91669,V1099,IT Services,BU_South,2023-12-20,37772.86,0,1,1
PMT-010636,INV-36668,V1012,Logistics,BU_West,2023-12-20,7978.86,0,1,0
PMT-009350,INV-60959,V1022,Logistics,BU_East,2023-12-20,4631.12,0,1,0
PMT-001971,INV-13046,V1075,IT Services,BU_Central,2023-12-20,61796.22,0,1,0
PMT-DUP-000357,INV-12288,V1068,IT Services,BU_North,2023-12-20,59212.94,1,1,1
PMT-004944,INV-23068,V1034,Consulting,BU_Central,2023-12-20,44890.29,0,1,0
PMT-004443,INV-22346,V1088,IT Services,BU_West,2023-12-20,65782.47,0,1,0
PMT-008500,INV-95367,V1028,Office Supplies,BU_South,2023-12-20,3665.68,0,1,1
