payment_ref,invoice_no,vendor_id,vendor_category,business_unit,transaction_date,amount,is_duplicate,post_migration,treated_bu
PMT-012179,INV-97102,V1019,Facilities,BU_Central,2023-06-05,7398.8,0,0,0
PMT-003717,INV-46125,V1088,IT Services,BU_South,2023-06-05,19508.54,0,0,1
PMT-009565,INV-51343,V1091,Logistics,BU_North,2023-06-05,14765.93,0,0,1
PMT-009559,INV-75519,V1054,Consulting,BU_North,2023-06-05,15971.2,0,0,1
PMT-006763,INV-60067,V1089,Office Supplies,BU_North,2023-06-05,3012.24,0,0,1
PMT-005065,INV-29080,V1038,Logistics,BU_Central,2023-06-05,9410.36,0,0,0
PMT-007286,INV-88477,V1007,IT Services,BU_South,2023-06-06,18788.43,0,0,1
PMT-014782,INV-65441,V1079,IT Services,BU_Central,2023-06-06,63940.37,0,0,0
PMT-006373,INV-80566,V1074,Consulting,BU_East,2023-06-06,45051.39,0,0,0
PMT-006190,INV-58166,V1076,Facilities,BU_West,2023-06-06,5651.15,0,0,0
PMT-013423,INV-45178,V1061,Consulting,BU_East,2023-06-06,37532.71,0,0,0
PMT-009859,INV-67622,V1003,IT Services,BU_East,2023-06-06,6821.95,0,0,0
PMT-008922,INV-24072,V1020,Logistics,BU_Central,2023-06-06,14529.87,0,0,0
PMT-010246,INV-98303,V1055,IT Services,BU_West,2023-06-06,77965.35,0,0,0
PMT-014816,INV-10406,V1061,IT Services,BU_South,2023-06-06,72225.75,0,0,1
PMT-001515,INV-73470,V1029,Consulting,BU_South,2023-06-06,34559.52,0,0,1
PMT-001621,INV-80571,V1002,IT Services,BU_North,2023-06-06,36183.13,0,0,1
PMT-013952,INV-96734,V1027,Logistics,BU_North,2023-06-06,3044.15,0,0,1
PMT-006617,INV-63767,V1048,IT Services,BU_Central,2023-06-06,67058.43,0,0,0
PMT-002770,INV-43390,V1051,Logistics,BU_East,2023-06-06,8394.65,0,0,0
PMT-008574,INV-36498,V1055,Consulting,BU_West,2023-06-06,37447.83,0,0,0
PMT-012578,INV-74520,V1031,IT Services,BU_East,2023-06-06,45390.91,0,0,0
PMT-005596,INV-88572,V1073,Consulting,BU_West,2023-06-06,31558.31,0,0,0
PMT-010008,INV-28819,V1059,IT Services,BU_Central,2023-06-06,30648.94,0,0,0
PMT-003613,INV-64784,V1051,Consulting,BU_East,2023-06-06,45069.0,0,0,0
PMT-013559,INV-22221,V1071,IT Services,BU_West,2023-06-06,69469.43,0,0,0
PMT-003185,INV-47643,V1098,Facilities,BU_West,2023-06-06,5434.22,0,0,0
PMT-004257,INV-54373,V1059,IT Services,BU_East,2023-06-06,58445.11,0,0,0
PMT-012686,INV-37098,V1059,IT Services,BU_Central,2023-06-06,48464.33,0,0,0
PMT-008446,INV-91681,V1045,Consulting,BU_Central,2023-06-06,31733.59,0,0,0
PMT-006935,INV-65372,V1088,Consulting,BU_South,2023-06-06,32048.01,0,0,1
PMT-004618,INV-89099,V1072,Office Supplies,BU_Central,2023-06-06,3805.19,0,0,0
PMT-007821,INV-45549,V1039,Consulting,BU_East,2023-06-06,24643.93,0,0,0
PMT-000991,INV-57774,V1072,IT Services,BU_Central,2023-06-06,18957.61,0,0,0
PMT-005417,INV-83927,V1036,Consulting,BU_South,2023-06-06,20079.45,0,0,1
PMT-003117,INV-93814,V1011,Facilities,BU_North,2023-06-06,5897.71,0,0,1
PMT-006476,INV-49065,V1025,IT Services,BU_Central,2023-06-07,38328.68,0,0,0
PMT-001437,INV-12151,V1057,Logistics,BU_West,2023-06-07,13495.82,0,0,0
PMT-011214,INV-46630,V1003,Consulting,BU_Central,2023-06-07,31641.6,0,0,0
PMT-DUP-000336,INV-13002,V1050,Logistics,BU_Central,2023-06-07,4817.35,1,0,0
PMT-004583,INV-41935,V1073,Facilities,BU_North,2023-06-07,9632.11,0,0,1
PMT-001444,INV-87469,V1021,Logistics,BU_North,2023-06-07,8096.89,0,0,1
PMT-014774,INV-57551,V1046,IT Services,BU_North,2023-06-07,21096.38,0,0,1
PMT-014386,INV-27399,V1082,IT Services,BU_North,2023-06-07,73576.93,0,0,1
PMT-010491,INV-74740,V1017,Consulting,BU_South,2023-06-07,46252.34,0,0,1
PMT-012839,INV-15990,V1056,Consulting,BU_West,2023-06-07,13835.15,0,0,0
PMT-010379,INV-93979,V1015,Logistics,BU_Central,2023-06-07,9075.48,0,0,0
PMT-004231,INV-76377,V1024,Facilities,BU_East,2023-06-07,9652.11,0,0,0
PMT-012502,INV-34477,V1098,Office Supplies,BU_West,2023-06-07,3218.86,0,0,0
PMT-001275,INV-47851,V1057,Consulting,BU_East,2023-06-07,22134.0,0,0,0
PMT-012396,INV-80846,V1097,Office Supplies,BU_Central,2023-06-07,1631.6,0,0,0
PMT-009659,INV-96058,V1023,Consulting,BU_North,2023-06-07,3264.76,0,0,1
PMT-014732,INV-94729,V1011,Office Supplies,BU_Central,2023-06-07,2607.15,0,0,0
PMT-008674,INV-71848,V1079,Office Supplies,BU_South,2023-06-07,2478.96,0,0,1
PMT-010920,INV-54143,V1019,Facilities,BU_West,2023-06-07,4385.65,0,0,0
PMT-009985,INV-72957,V1026,Office Supplies,BU_Central,2023-06-07,3307.38,0,0,0
PMT-001048,INV-62183,V1090,IT Services,BU_Central,2023-06-07,26535.35,0,0,0
PMT-007772,INV-62431,V1034,Logistics,BU_Central,2023-06-07,1679.47,0,0,0
PMT-005146,INV-34341,V1099,Logistics,BU_South,2023-06-07,8313.23,1,0,1
PMT-003816,INV-77237,V1037,Consulting,BU_West,2023-06-07,25964.43,0,0,0
PMT-012724,INV-55296,V1061,Logistics,BU_South,2023-06-07,12452.86,0,0,1
PMT-001571,INV-65680,V1010,IT Services,BU_South,2023-06-07,32833.47,0,0,1
PMT-014637,INV-70365,V1091,IT Services,BU_North,2023-06-07,5867.99,0,0,1
PMT-004782,INV-99860,V1045,IT Services,BU_West,2023-06-07,56802.58,0,0,0
PMT-007875,INV-64093,V1025,IT Services,BU_East,2023-06-07,12174.77,0,0,0
PMT-008986,INV-49925,V1056,IT Services,BU_Central,2023-06-07,8566.07,0,0,0
PMT-004774,INV-31300,V1072,Logistics,BU_Central,2023-06-07,3038.8,0,0,0
PMT-010285,INV-76960,V1084,Office Supplies,BU_South,2023-06-07,2128.79,0,0,1
PMT-012152,INV-76883,V1022,Consulting,BU_Central,2023-06-07,44098.68,1,0,0
PMT-007636,INV-28884,V1088,Consulting,BU_East,2023-06-07,3026.05,0,0,0
PMT-014675,INV-25825,V1063,Facilities,BU_South,2023-06-07,6327.75,0,0,1
PMT-013806,INV-48799,V1028,Office Supplies,BU_West,2023-06-07,3718.62,0,0,0
PMT-000582,INV-23399,V1034,IT Services,BU_West,2023-06-07,30133.91,0,0,0
PMT-008048,INV-70699,V1032,Consulting,BU_East,2023-06-07,44346.28,0,0,0
PMT-006148,INV-40511,V1077,Consulting,BU_South,2023-06-07,15051.66,0,0,1
PMT-013444,INV-12912,V1069,Logistics,BU_East,2023-06-07,4348.45,0,0,0
PMT-005694,INV-23422,V1083,Facilities,BU_West,2023-06-07,1208.44,0,0,0
PMT-012565,INV-35599,V1057,IT Services,BU_West,2023-06-07,26258.44,0,0,0
PMT-013774,INV-52172,V1009,Facilities,BU_North,2023-06-07,3983.36,0,0,1
PMT-012751,INV-36787,V1064,Facilities,BU_East,2023-06-07,6783.14,0,0,0
PMT-010998,INV-38398,V1052,Consulting,BU_South,2023-06-07,14063.1,0,0,1
PMT-005067,INV-59598,V1053,IT Services,BU_North,2023-06-07,51795.92,0,0,1
PMT-006506,INV-82320,V1027,Consulting,BU_West,2023-06-07,29580.33,0,0,0
PMT-000769,INV-10235,V1093,Office Supplies,BU_East,2023-06-07,1315.17,0,0,0
PMT-007858,INV-59317,V1028,Consulting,BU_Central,2023-06-07,3014.56,0,0,0
PMT-013054,INV-59644,V1005,Facilities,BU_Central,2023-06-07,849.31,0,0,0
PMT-012233,INV-81780,V1063,IT Services,BU_East,2023-06-08,34036.83,0,0,0
PMT-011996,INV-51707,V1037,Office Supplies,BU_Central,2023-06-08,1433.2,0,0,0
PMT-006694,INV-90541,V1039,Logistics,BU_South,2023-06-08,9502.99,0,0,1
PMT-003795,INV-15488,V1048,Consulting,BU_South,2023-06-08,27527.53,0,0,1
PMT-011895,INV-90000,V1048,IT Services,BU_South,2023-06-08,16814.55,0,0,1
PMT-011800,INV-61036,V1059,Logistics,BU_North,2023-06-08,3902.07,0,0,1
PMT-012858,INV-77094,V1009,Facilities,BU_Central,2023-06-08,4233.67,0,0,0
PMT-012743,INV-34506,V1092,Consulting,BU_Central,2023-06-08,13056.89,0,0,0
PMT-014096,INV-29992,V1095,Office Supplies,BU_North,2023-06-08,932.9,0,0,1
PMT-001320,INV-77652,V1012,Office Supplies,BU_East,2023-06-08,4778.48,0,0,0
PMT-007840,INV-43533,V1063,Logistics,BU_West,2023-06-08,13807.41,0,0,0
PMT-014086,INV-80252,V1065,Office Supplies,BU_East,2023-06-08,1939.6,0,0,0
PMT-000411,INV-72739,V1092,Facilities,BU_West,2023-06-08,8186.25,1,0,0
PMT-014154,INV-36596,V1055,Consulting,BU_Central,2023-06-08,22271.01,0,0,0
PMT-008835,INV-18370,V1018,Office Supplies,BU_Central,2023-06-08,2815.01,0,0,0
PMT-004947,INV-28900,V1018,Facilities,BU_North,2023-06-08,8269.13,0,0,1
PMT-006274,INV-87915,V1021,Consulting,BU_East,2023-06-08,31461.8,0,0,0
PMT-010525,INV-25896,V1082,Logistics,BU_West,2023-06-08,14393.46,0,0,0
PMT-013494,INV-63416,V1054,Consulting,BU_North,2023-06-08,33389.81,0,0,1
PMT-007855,INV-44260,V1019,IT Services,BU_West,2023-06-08,49179.51,0,0,0
PMT-002837,INV-61903,V1058,Consulting,BU_South,2023-06-08,33101.02,0,0,1
PMT-003122,INV-48824,V1071,Consulting,BU_Central,2023-06-08,28573.92,0,0,0
PMT-007781,INV-69325,V1008,IT Services,BU_Central,2023-06-08,44541.86,0,0,0
PMT-012926,INV-42636,V1036,Consulting,BU_West,2023-06-08,14716.06,0,0,0
PMT-012458,INV-39293,V1095,Consulting,BU_Central,2023-06-08,35598.55,0,0,0
PMT-002323,INV-14242,V1081,Logistics,BU_South,2023-06-08,10870.57,0,0,1
PMT-008689,INV-30810,V1064,Logistics,BU_South,2023-06-08,6028.42,0,0,1
PMT-012479,INV-91513,V1024,Consulting,BU_East,2023-06-08,34373.81,0,0,0
PMT-008983,INV-11100,V1038,Office Supplies,BU_North,2023-06-08,2925.9,0,0,1
PMT-001645,INV-65314,V1055,Logistics,BU_West,2023-06-08,13624.84,0,0,0
PMT-007109,INV-43751,V1054,IT Services,BU_South,2023-06-08,11033.24,0,0,1
PMT-005641,INV-45036,V1054,Logistics,BU_North,2023-06-08,4674.78,0,0,1
PMT-003434,INV-38384,V1057,Consulting,BU_Central,2023-06-08,21463.44,0,0,0
PMT-014971,INV-37626,V1002,IT Services,BU_East,2023-06-08,67663.24,0,0,0
PMT-008306,INV-66215,V1029,Office Supplies,BU_East,2023-06-08,2057.83,0,0,0
PMT-DUP-000240,INV-34341,V1099,Logistics,BU_South,2023-06-08,8313.23,1,0,1
PMT-010327,INV-45082,V1077,IT Services,BU_East,2023-06-08,33078.71,0,0,0
PMT-010162,INV-67084,V1069,Consulting,BU_South,2023-06-08,20964.31,0,0,1
PMT-011463,INV-99411,V1041,Office Supplies,BU_North,2023-06-08,1941.04,0,0,1
PMT-008802,INV-30714,V1080,Facilities,BU_North,2023-06-09,1942.27,0,0,1
PMT-012227,INV-14187,V1062,Logistics,BU_East,2023-06-09,3238.56,0,0,0
PMT-012856,INV-94013,V1017,Consulting,BU_Central,2023-06-09,19469.22,0,0,0
PMT-009147,INV-97489,V1036,Office Supplies,BU_Central,2023-06-09,2173.54,0,0,0
PMT-005049,INV-95864,V1039,Consulting,BU_West,2023-06-09,30688.58,0,0,0
PMT-012184,INV-56679,V1010,Office Supplies,BU_North,2023-06-09,810.23,0,0,1
PMT-005083,INV-65559,V1067,Consulting,BU_Central,2023-06-09,46027.41,0,0,0
PMT-013447,INV-31521,V1076,Logistics,BU_South,2023-06-09,6972.44,0,0,1
PMT-010233,INV-72202,V1012,Office Supplies,BU_South,2023-06-09,4908.51,0,0,1
PMT-008892,INV-31964,V1095,Consulting,BU_South,2023-06-09,23166.42,1,0,1
PMT-007625,INV-14460,V1032,Consulting,BU_South,2023-06-09,40563.67,0,0,1
PMT-002427,INV-73941,V1092,Consulting,BU_South,2023-06-09,39436.02,0,0,1
PMT-002044,INV-65576,V1031,Consulting,BU_South,2023-06-09,9155.77,0,0,1
PMT-007804,INV-93806,V1016,Consulting,BU_East,2023-06-09,39844.1,0,0,0
PMT-011551,INV-24577,V1066,Consulting,BU_East,2023-06-09,34480.84,0,0,0
PMT-013868,INV-74709,V1063,Logistics,BU_South,2023-06-09,11923.27,0,0,1
PMT-010503,INV-46339,V1096,Office Supplies,BU_North,2023-06-09,1362.17,0,0,1
PMT-014335,INV-44606,V1001,Office Supplies,BU_East,2023-06-09,1407.64,0,0,0
PMT-007055,INV-86494,V1074,Consulting,BU_Central,2023-06-09,41398.22,0,0,0
PMT-009403,INV-60242,V1007,Consulting,BU_West,2023-06-09,14907.37,0,0,0
PMT-010512,INV-73615,V1015,IT Services,BU_Central,2023-06-09,44315.58,0,0,0
PMT-003322,INV-88527,V1015,IT Services,BU_Central,2023-06-09,42094.78,0,0,0
PMT-014304,INV-54064,V1033,IT Services,BU_North,2023-06-09,23102.06,0,0,1
PMT-012371,INV-67649,V1080,IT Services,BU_North,2023-06-09,26588.02,0,0,1
PMT-004731,INV-26947,V1092,Logistics,BU_North,2023-06-09,10571.79,1,0,1
PMT-008678,INV-89607,V1021,Logistics,BU_South,2023-06-09,4751.95,0,0,1
PMT-012308,INV-76192,V1081,IT Services,BU_Central,2023-06-09,52982.88,0,0,0
PMT-004185,INV-30047,V1001,Office Supplies,BU_South,2023-06-09,3282.56,0,0,1
PMT-008259,INV-26220,V1073,Consulting,BU_East,2023-06-09,25596.73,0,0,0
PMT-011310,INV-46791,V1006,Consulting,BU_East,2023-06-09,34323.44,0,0,0
PMT-013315,INV-84315,V1093,Consulting,BU_South,2023-06-09,4192.0,1,0,1
PMT-011930,INV-89458,V1015,IT Services,BU_North,2023-06-09,18468.41,0,0,1
PMT-003090,INV-88439,V1080,Office Supplies,BU_Central,2023-06-09,1389.61,0,0,0
PMT-013560,INV-87075,V1012,Logistics,BU_West,2023-06-10,13657.97,0,0,0
PMT-002347,INV-76314,V1052,Office Supplies,BU_East,2023-06-10,2048.41,0,0,0
PMT-000886,INV-16014,V1012,Consulting,BU_West,2023-06-10,24594.0,0,0,0
PMT-006684,INV-30459,V1090,IT Services,BU_North,2023-06-10,17319.77,0,0,1
PMT-006664,INV-80307,V1018,IT Services,BU_South,2023-06-10,41997.52,0,0,1
PMT-007712,INV-13396,V1098,Consulting,BU_East,2023-06-10,13145.72,0,0,0
PMT-001704,INV-74392,V1040,Consulting,BU_West,2023-06-10,43327.09,0,0,0
PMT-008662,INV-58031,V1065,Consulting,BU_North,2023-06-10,31831.03,0,0,1
PMT-006696,INV-84419,V1093,Consulting,BU_West,2023-06-10,5999.82,0,0,0
PMT-014325,INV-88485,V1024,Facilities,BU_Central,2023-06-10,7836.68,0,0,0
PMT-005304,INV-32856,V1034,Consulting,BU_West,2023-06-10,33491.11,0,0,0
PMT-011739,INV-21478,V1041,Consulting,BU_South,2023-06-10,17581.58,0,0,1
PMT-001742,INV-97852,V1096,Consulting,BU_Central,2023-06-10,16019.59,0,0,0
PMT-000066,INV-98039,V1016,IT Services,BU_South,2023-06-10,36305.83,0,0,1
PMT-004416,INV-34070,V1050,Office Supplies,BU_East,2023-06-10,2043.7,0,0,0
PMT-001109,INV-45058,V1090,Consulting,BU_East,2023-06-10,41981.55,0,0,0
PMT-008260,INV-24900,V1092,Consulting,BU_South,2023-06-10,36825.41,0,0,1
PMT-005578,INV-96748,V1076,Consulting,BU_North,2023-06-10,42105.91,0,0,1
PMT-014513,INV-81577,V1088,Logistics,BU_Central,2023-06-10,11304.96,0,0,0
PMT-DUP-000067,INV-72739,V1092,Facilities,BU_West,2023-06-10,8186.25,1,0,0
PMT-011769,INV-74408,V1033,IT Services,BU_Central,2023-06-10,22615.53,0,0,0
PMT-010418,INV-46236,V1077,Logistics,BU_East,2023-06-10,3921.81,0,0,0
PMT-014739,INV-71187,V1072,Consulting,BU_West,2023-06-10,42412.26,0,0,0
PMT-006490,INV-99502,V1013,Office Supplies,BU_North,2023-06-10,1257.84,0,0,1
PMT-013338,INV-91969,V1077,Consulting,BU_North,2023-06-10,48454.47,0,0,1
PMT-DUP-000167,INV-31964,V1095,Consulting,BU_South,2023-06-10,23166.42,1,0,1
PMT-010016,INV-23150,V1036,Consulting,BU_South,2023-06-10,39915.92,0,0,1
PMT-007218,INV-98071,V1028,Logistics,BU_West,2023-06-10,13872.01,0,0,0
PMT-009315,INV-94955,V1049,Office Supplies,BU_West,2023-06-10,4890.09,0,0,0
PMT-012759,INV-64811,V1062,IT Services,BU_East,2023-06-10,76861.31,0,0,0
PMT-010073,INV-20949,V1058,Office Supplies,BU_East,2023-06-10,3433.96,0,0,0
PMT-DUP-000124,INV-84315,V1093,Consulting,BU_South,2023-06-10,4192.0,1,0,1
PMT-000729,INV-37215,V1045,Office Supplies,BU_West,2023-06-10,3602.87,0,0,0
PMT-006979,INV-39625,V1079,Logistics,BU_South,2023-06-10,2116.69,0,0,1
PMT-003345,INV-46169,V1058,Facilities,BU_North,2023-06-10,5800.06,0,0,1
PMT-006320,INV-60790,V1072,Logistics,BU_West,2023-06-10,6766.56,0,0,0
PMT-011433,INV-62461,V1024,Logistics,BU_South,2023-06-10,2513.85,0,0,1
PMT-002799,INV-35451,V1035,Consulting,BU_North,2023-06-10,19698.35,0,0,1
PMT-007105,INV-43719,V1053,Facilities,BU_South,2023-06-10,9319.27,0,0,1
PMT-004962,INV-41902,V1063,Office Supplies,BU_North,2023-06-10,3222.23,0,0,1
PMT-003594,INV-30191,V1055,IT Services,BU_North,2023-06-10,49442.61,0,0,1
PMT-013077,INV-80367,V1048,Consulting,BU_West,2023-06-10,13341.88,0,0,0
PMT-007386,INV-89393,V1075,IT Services,BU_Central,2023-06-11,69456.69,0,0,0
PMT-008918,INV-70884,V1003,Consulting,BU_East,2023-06-11,23146.34,0,0,0
PMT-006337,INV-23953,V1017,Facilities,BU_South,2023-06-11,6162.4,0,0,1
PMT-012628,INV-77251,V1099,IT Services,BU_North,2023-06-11,24356.03,0,0,1
PMT-010492,INV-20401,V1011,Logistics,BU_Central,2023-06-11,2975.1,0,0,0
PMT-003670,INV-87941,V1012,Office Supplies,BU_West,2023-06-11,3444.06,0,0,0
PMT-000383,INV-72049,V1069,Logistics,BU_East,2023-06-11,1469.45,0,0,0
PMT-011299,INV-74723,V1089,IT Services,BU_South,2023-06-11,72857.74,0,0,1
PMT-005573,INV-37376,V1075,Logistics,BU_Central,2023-06-11,1283.05,0,0,0
PMT-004229,INV-68077,V1062,Consulting,BU_West,2023-06-11,33213.17,0,0,0
PMT-003021,INV-49705,V1025,Consulting,BU_South,2023-06-11,30898.04,0,0,1
PMT-008638,INV-47725,V1011,Consulting,BU_West,2023-06-11,14643.6,0,0,0
PMT-001560,INV-57516,V1089,IT Services,BU_East,2023-06-11,23628.22,0,0,0
PMT-008131,INV-49669,V1047,Consulting,BU_West,2023-06-11,23642.03,0,0,0
PMT-003824,INV-28535,V1028,IT Services,BU_North,2023-06-11,43592.83,0,0,1
PMT-007009,INV-88544,V1086,Facilities,BU_West,2023-06-11,9487.25,1,0,0
PMT-003151,INV-56969,V1006,Facilities,BU_North,2023-06-11,8002.9,0,0,1
PMT-000569,INV-28899,V1075,Facilities,BU_North,2023-06-11,8631.1,0,0,1
PMT-005659,INV-81061,V1091,Consulting,BU_East,2023-06-11,31298.79,0,0,0
PMT-007022,INV-29984,V1097,Office Supplies,BU_West,2023-06-11,3320.84,0,0,0
PMT-000992,INV-42266,V1040,IT Services,BU_West,2023-06-11,39364.02,0,0,0
PMT-002115,INV-38692,V1037,Consulting,BU_South,2023-06-11,24910.53,0,0,1
PMT-DUP-000057,INV-26947,V1092,Logistics,BU_North,2023-06-11,10571.79,1,0,1
PMT-014485,INV-37674,V1033,IT Services,BU_Central,2023-06-11,28425.96,0,0,0
PMT-005125,INV-58273,V1012,Office Supplies,BU_South,2023-06-11,4928.74,1,0,1
PMT-002086,INV-62228,V1085,Facilities,BU_South,2023-06-11,2427.45,0,0,1
PMT-009893,INV-57390,V1081,Office Supplies,BU_East,2023-06-11,2987.18,0,0,0
PMT-011707,INV-16577,V1040,IT Services,BU_East,2023-06-11,73191.79,0,0,0
PMT-006275,INV-61983,V1097,IT Services,BU_Central,2023-06-11,53219.84,0,0,0
PMT-009097,INV-33291,V1097,Logistics,BU_South,2023-06-11,4155.63,0,0,1
PMT-012416,INV-79229,V1091,Consulting,BU_Central,2023-06-11,4139.17,0,0,0
PMT-013000,INV-65966,V1042,IT Services,BU_Central,2023-06-11,61620.44,0,0,0
PMT-010118,INV-44446,V1007,Consulting,BU_Central,2023-06-11,16236.88,1,0,0
PMT-004980,INV-71646,V1016,IT Services,BU_North,2023-06-11,55017.9,0,0,1
PMT-012140,INV-46099,V1020,Office Supplies,BU_East,2023-06-11,1633.66,0,0,0
PMT-002328,INV-98432,V1016,Consulting,BU_West,2023-06-11,21019.67,0,0,0
PMT-004713,INV-42029,V1055,IT Services,BU_Central,2023-06-11,76180.97,0,0,0
PMT-014496,INV-59525,V1028,Logistics,BU_South,2023-06-11,9228.76,0,0,1
PMT-006502,INV-41715,V1087,Consulting,BU_East,2023-06-11,47539.63,0,0,0
PMT-010815,INV-39871,V1039,IT Services,BU_Central,2023-06-11,44249.57,0,0,0
PMT-003762,INV-12625,V1093,Logistics,BU_East,2023-06-11,8844.88,0,0,0
PMT-010810,INV-20234,V1044,IT Services,BU_East,2023-06-11,6180.55,0,0,0
PMT-010304,INV-31750,V1040,Consulting,BU_Central,2023-06-11,3776.57,0,0,0
PMT-002165,INV-42440,V1077,IT Services,BU_West,2023-06-11,11459.91,0,0,0
PMT-005515,INV-63528,V1030,IT Services,BU_West,2023-06-11,67334.54,1,0,0
PMT-003554,INV-38255,V1002,IT Services,BU_West,2023-06-11,7114.35,0,0,0
PMT-001893,INV-20722,V1042,IT Services,BU_North,2023-06-11,65073.55,0,0,1
PMT-005683,INV-70324,V1041,IT Services,BU_North,2023-06-11,23307.09,0,0,1
PMT-009772,INV-65298,V1045,Logistics,BU_West,2023-06-12,2465.65,0,0,0
PMT-007098,INV-70613,V1052,Logistics,BU_Central,2023-06-12,2382.54,0,0,0
PMT-008317,INV-75279,V1096,IT Services,BU_Central,2023-06-12,41688.5,0,0,0
PMT-011813,INV-91026,V1026,Consulting,BU_North,2023-06-12,19425.7,0,0,1
PMT-DUP-000147,INV-44446,V1007,Consulting,BU_Central,2023-06-12,16236.88,1,0,0
PMT-007091,INV-26573,V1017,Office Supplies,BU_West,2023-06-12,924.0,0,0,0
PMT-002372,INV-63265,V1086,Consulting,BU_North,2023-06-12,4672.74,0,0,1
PMT-001244,INV-51771,V1097,Consulting,BU_South,2023-06-12,25720.15,0,0,1
PMT-002400,INV-23051,V1029,IT Services,BU_Central,2023-06-12,14187.34,0,0,0
PMT-012094,INV-24023,V1065,Office Supplies,BU_South,2023-06-12,718.3,0,0,1
PMT-013236,INV-82405,V1017,Facilities,BU_Central,2023-06-12,8816.47,0,0,0
PMT-000117,INV-76162,V1092,Logistics,BU_West,2023-06-12,9076.65,0,0,0
PMT-013126,INV-46669,V1048,Consulting,BU_East,2023-06-12,4970.59,0,0,0
PMT-002716,INV-65731,V1056,IT Services,BU_West,2023-06-12,50549.33,0,0,0
PMT-002764,INV-18788,V1060,IT Services,BU_West,2023-06-12,52922.23,0,0,0
PMT-002801,INV-58005,V1075,Facilities,BU_South,2023-06-12,3266.92,0,0,1
PMT-008462,INV-40046,V1096,IT Services,BU_East,2023-06-12,60074.26,0,0,0
PMT-012975,INV-27385,V1010,IT Services,BU_North,2023-06-12,9091.48,0,0,1
PMT-001844,INV-23019,V1014,IT Services,BU_West,2023-06-12,74685.85,0,0,0
PMT-011963,INV-83633,V1065,Logistics,BU_North,2023-06-12,8284.46,0,0,1
PMT-012905,INV-99271,V1091,Logistics,BU_South,2023-06-12,9298.19,0,0,1
PMT-012253,INV-60703,V1021,Facilities,BU_East,2023-06-12,9599.63,0,0,0
PMT-006897,INV-47242,V1006,Consulting,BU_East,2023-06-12,32556.45,0,0,0
PMT-013892,INV-55500,V1091,Office Supplies,BU_West,2023-06-12,4151.24,0,0,0
PMT-003215,INV-54741,V1019,Logistics,BU_North,2023-06-12,4756.02,0,0,1
PMT-000687,INV-65163,V1072,IT Services,BU_South,2023-06-12,69078.88,0,0,1
PMT-004017,INV-54555,V1041,IT Services,BU_North,2023-06-12,23422.37,0,0,1
PMT-002698,INV-92061,V1084,Consulting,BU_South,2023-06-12,36746.67,0,0,1
PMT-000990,INV-96431,V1078,Logistics,BU_West,2023-06-12,13218.22,0,0,0
PMT-004513,INV-69350,V1007,IT Services,BU_East,2023-06-12,43822.92,0,0,0
PMT-011235,INV-14722,V1089,IT Services,BU_East,2023-06-12,30418.12,0,0,0
PMT-011601,INV-25847,V1036,Logistics,BU_West,2023-06-12,9928.44,0,0,0
PMT-005435,INV-35450,V1084,Facilities,BU_South,2023-06-12,5630.94,0,0,1
PMT-006609,INV-94059,V1099,Consulting,BU_North,2023-06-12,17733.34,0,0,1
PMT-011400,INV-46739,V1022,IT Services,BU_East,2023-06-12,64439.83,0,0,0
PMT-006030,INV-73994,V1050,Consulting,BU_North,2023-06-12,8822.39,0,0,1
PMT-010017,INV-77343,V1085,IT Services,BU_West,2023-06-12,59317.12,0,0,0
PMT-006491,INV-46265,V1057,IT Services,BU_Central,2023-06-12,18780.42,0,0,0
PMT-006517,INV-37530,V1044,Consulting,BU_Central,2023-06-12,22765.27,0,0,0
PMT-010753,INV-90078,V1031,Consulting,BU_North,2023-06-12,42108.15,0,0,1
PMT-007380,INV-53427,V1065,IT Services,BU_East,2023-06-13,59280.98,0,0,0
PMT-007768,INV-99965,V1017,Facilities,BU_Central,2023-06-13,3224.31,0,0,0
PMT-005705,INV-76326,V1063,IT Services,BU_West,2023-06-13,42948.75,0,0,0
PMT-008649,INV-38612,V1077,Office Supplies,BU_West,2023-06-13,4437.77,0,0,0
PMT-007691,INV-61782,V1005,IT Services,BU_Central,2023-06-13,71666.6,0,0,0
PMT-012470,INV-82625,V1030,IT Services,BU_North,2023-06-13,17753.74,0,0,1
PMT-013883,INV-69511,V1018,IT Services,BU_Central,2023-06-13,62789.94,0,0,0
PMT-009499,INV-83664,V1000,Office Supplies,BU_Central,2023-06-13,1523.56,0,0,0
PMT-013510,INV-95044,V1050,IT Services,BU_South,2023-06-13,16428.05,0,0,1
PMT-000524,INV-52030,V1086,Logistics,BU_Central,2023-06-13,4261.43,0,0,0
PMT-007326,INV-70005,V1011,Logistics,BU_East,2023-06-13,4058.14,0,0,0
PMT-009513,INV-64618,V1016,IT Services,BU_North,2023-06-13,30936.96,0,0,1
PMT-013810,INV-59455,V1063,IT Services,BU_South,2023-06-13,7690.98,0,0,1
PMT-006113,INV-37134,V1091,Logistics,BU_East,2023-06-13,11986.84,0,0,0
PMT-006539,INV-66643,V1090,IT Services,BU_West,2023-06-13,66272.63,0,0,0
PMT-008755,INV-74145,V1052,Logistics,BU_South,2023-06-13,3418.57,0,0,1
PMT-010424,INV-38883,V1091,Consulting,BU_South,2023-06-13,41123.0,0,0,1
